timestamp,ecg_measurement,qrs_detected
9.681304400000000000e+07,2.233626603999999904e+00,0.000000000000000000e+00
9.681696400000000000e+07,2.179863214400000082e+00,0.000000000000000000e+00
9.682089200000000000e+07,2.150537729199999859e+00,0.000000000000000000e+00
9.682481200000000000e+07,2.160312890999999791e+00,0.000000000000000000e+00
9.682873200000000000e+07,2.155425310100000047e+00,0.000000000000000000e+00
9.683266000000000000e+07,2.116324424700000151e+00,0.000000000000000000e+00
9.683658000000000000e+07,2.057673454200000140e+00,0.000000000000000000e+00
9.684050000000000000e+07,2.038123130699999841e+00,0.000000000000000000e+00
9.684442000000000000e+07,2.052785873399999961e+00,0.000000000000000000e+00
9.684834000000000000e+07,2.067448616000000072e+00,0.000000000000000000e+00
9.685225200000000000e+07,2.028347968999999917e+00,0.000000000000000000e+00
9.685615200000000000e+07,1.964809417699999949e+00,0.000000000000000000e+00
9.686005600000000000e+07,1.920821094499999937e+00,0.000000000000000000e+00
9.686397600000000000e+07,1.915933513599999971e+00,0.000000000000000000e+00
9.686791200000000000e+07,1.920821094499999937e+00,0.000000000000000000e+00
9.687182800000000000e+07,1.876832866600000038e+00,0.000000000000000000e+00
9.687575600000000000e+07,1.798631429600000109e+00,0.000000000000000000e+00
9.687968000000000000e+07,1.744868040000000065e+00,0.000000000000000000e+00
9.688358400000000000e+07,1.715542554800000064e+00,0.000000000000000000e+00
9.688750800000000000e+07,1.705767393099999918e+00,1.000000000000000000e+00
9.689143600000000000e+07,1.652003860400000024e+00,0.000000000000000000e+00
9.689534800000000000e+07,1.559139728499999933e+00,0.000000000000000000e+00
9.689928000000000000e+07,1.480938434600000075e+00,0.000000000000000000e+00
9.690319600000000000e+07,1.446725368400000100e+00,0.000000000000000000e+00
9.690711200000000000e+07,1.436950111300000055e+00,0.000000000000000000e+00
9.691103200000000000e+07,1.397849445300000104e+00,0.000000000000000000e+00
9.691495600000000000e+07,1.344086050900000107e+00,0.000000000000000000e+00
9.691886000000000000e+07,1.295210122999999935e+00,0.000000000000000000e+00
9.692278800000000000e+07,1.300097703899999901e+00,0.000000000000000000e+00
9.692668400000000000e+07,1.334310889199999961e+00,0.000000000000000000e+00
9.693060400000000000e+07,1.344086050900000107e+00,0.000000000000000000e+00
9.693451600000000000e+07,1.348973631800000073e+00,0.000000000000000000e+00
9.693844400000000000e+07,1.329423308299999995e+00,0.000000000000000000e+00
9.694236400000000000e+07,1.378299117000000074e+00,0.000000000000000000e+00
9.694628400000000000e+07,1.422287368699999943e+00,0.000000000000000000e+00
9.695020000000000000e+07,1.451612949300000066e+00,0.000000000000000000e+00
9.695412000000000000e+07,1.436950111300000055e+00,0.000000000000000000e+00
9.695803600000000000e+07,1.432062530500000097e+00,0.000000000000000000e+00
9.696196000000000000e+07,1.456500530200000032e+00,0.000000000000000000e+00
9.696587200000000000e+07,1.490713596299999999e+00,0.000000000000000000e+00
9.696978000000000000e+07,1.505376338900000110e+00,0.000000000000000000e+00
9.697369600000000000e+07,1.461388111099999998e+00,0.000000000000000000e+00
9.697762800000000000e+07,1.412512207000000020e+00,0.000000000000000000e+00
9.698154800000000000e+07,1.407624626100000054e+00,0.000000000000000000e+00
9.698547600000000000e+07,1.446725368400000100e+00,0.000000000000000000e+00
9.698940800000000000e+07,1.480938434600000075e+00,0.000000000000000000e+00
9.699332400000000000e+07,1.476050853700000109e+00,0.000000000000000000e+00
9.699723600000000000e+07,1.471163272799999922e+00,0.000000000000000000e+00
9.700116000000000000e+07,1.490713596299999999e+00,0.000000000000000000e+00
9.700508400000000000e+07,1.544476985900000043e+00,0.000000000000000000e+00
9.700899600000000000e+07,1.598240470799999979e+00,0.000000000000000000e+00
9.701290800000000000e+07,1.583577728200000090e+00,0.000000000000000000e+00
9.701682800000000000e+07,1.559139728499999933e+00,0.000000000000000000e+00
9.702075600000000000e+07,1.578690147299999902e+00,0.000000000000000000e+00
9.702467600000000000e+07,1.632453536899999946e+00,0.000000000000000000e+00
9.702860400000000000e+07,1.691104650400000020e+00,0.000000000000000000e+00
9.703251600000000000e+07,1.695992231299999986e+00,0.000000000000000000e+00
9.703644400000000000e+07,1.676441764800000067e+00,0.000000000000000000e+00
9.704036400000000000e+07,1.681329345700000033e+00,0.000000000000000000e+00
9.704429600000000000e+07,1.715542554800000064e+00,0.000000000000000000e+00
9.704821600000000000e+07,1.744868040000000065e+00,0.000000000000000000e+00
9.705212000000000000e+07,1.725317716499999987e+00,0.000000000000000000e+00
9.705604800000000000e+07,1.691104650400000020e+00,0.000000000000000000e+00
9.705996800000000000e+07,1.691104650400000020e+00,0.000000000000000000e+00
9.706388000000000000e+07,1.730205297399999953e+00,0.000000000000000000e+00
9.706779600000000000e+07,1.774193525300000074e+00,0.000000000000000000e+00
9.707172400000000000e+07,1.769305944400000108e+00,0.000000000000000000e+00
9.707564400000000000e+07,1.735092878299999919e+00,0.000000000000000000e+00
9.707956400000000000e+07,1.759530782599999954e+00,0.000000000000000000e+00
9.708348000000000000e+07,1.871945285700000072e+00,0.000000000000000000e+00
9.708739600000000000e+07,2.038123130699999841e+00,0.000000000000000000e+00
9.709131600000000000e+07,2.248289346600000016e+00,0.000000000000000000e+00
9.709524400000000000e+07,2.482893466899999790e+00,0.000000000000000000e+00
9.709915600000000000e+07,2.746823072399999788e+00,0.000000000000000000e+00
9.710308800000000000e+07,2.996089935300000118e+00,0.000000000000000000e+00
9.710699600000000000e+07,3.098729133600000019e+00,0.000000000000000000e+00
9.711091200000000000e+07,2.917888641299999808e+00,0.000000000000000000e+00
9.711483600000000000e+07,2.517106533000000201e+00,0.000000000000000000e+00
9.711875600000000000e+07,2.018572807299999994e+00,0.000000000000000000e+00
9.712266800000000000e+07,1.505376338900000110e+00,0.000000000000000000e+00
9.712658400000000000e+07,1.109481930699999896e+00,0.000000000000000000e+00
9.713049200000000000e+07,8.015640257999999685e-01,0.000000000000000000e+00
9.713439600000000000e+07,5.767350673000000150e-01,0.000000000000000000e+00
9.713830800000000000e+07,4.545454501999999786e-01,0.000000000000000000e+00
9.714221200000000000e+07,4.349951267000000121e-01,0.000000000000000000e+00
9.714612400000000000e+07,4.692081927999999791e-01,0.000000000000000000e+00
9.715002000000000000e+07,4.887585638999999982e-01,0.000000000000000000e+00
9.715392400000000000e+07,4.594330309999999917e-01,0.000000000000000000e+00
9.715782800000000000e+07,4.105571746000000188e-01,0.000000000000000000e+00
9.716174000000000000e+07,3.861192512000000132e-01,0.000000000000000000e+00
9.716566000000000000e+07,3.763440847000000256e-01,0.000000000000000000e+00
9.716958000000000000e+07,3.714565038000000041e-01,0.000000000000000000e+00
9.717349200000000000e+07,3.225806236000000049e-01,0.000000000000000000e+00
9.717740400000000000e+07,2.639296053999999891e-01,0.000000000000000000e+00
9.718131600000000000e+07,2.394916772000000027e-01,0.000000000000000000e+00
9.718523600000000000e+07,2.297165154999999959e-01,0.000000000000000000e+00
9.718914800000000000e+07,2.443792818999999950e-01,0.000000000000000000e+00
9.719306000000000000e+07,2.248289346000000022e-01,0.000000000000000000e+00
9.719697200000000000e+07,1.857282543000000063e-01,0.000000000000000000e+00
9.720090000000000000e+07,1.808406734000000127e-01,0.000000000000000000e+00
9.720481200000000000e+07,2.199413537000000085e-01,0.000000000000000000e+00
9.720873200000000000e+07,2.492668627999999886e-01,0.000000000000000000e+00
9.721265200000000000e+07,2.443792818999999950e-01,0.000000000000000000e+00
9.721657200000000000e+07,2.199413537000000085e-01,0.000000000000000000e+00
9.722048400000000000e+07,2.248289346000000022e-01,0.000000000000000000e+00
9.722440400000000000e+07,2.834799574999999905e-01,0.000000000000000000e+00
9.722831600000000000e+07,3.274682044000000181e-01,0.000000000000000000e+00
9.723222800000000000e+07,3.665689228999999827e-01,0.000000000000000000e+00
9.723613200000000000e+07,3.861192512000000132e-01,0.000000000000000000e+00
9.724003600000000000e+07,4.398827075000000253e-01,0.000000000000000000e+00
9.724393600000000000e+07,5.083088874000000201e-01,0.000000000000000000e+00
9.724783600000000000e+07,6.109481811000000429e-01,0.000000000000000000e+00
9.725174800000000000e+07,7.086998938999999886e-01,0.000000000000000000e+00
9.725566000000000000e+07,7.771260737999999835e-01,0.000000000000000000e+00
9.725956800000000000e+07,8.553275108000000237e-01,0.000000000000000000e+00
9.726347600000000000e+07,9.775171279000000046e-01,0.000000000000000000e+00
9.726739200000000000e+07,1.109481930699999896e+00,0.000000000000000000e+00
9.727130800000000000e+07,1.197458505600000001e+00,0.000000000000000000e+00
9.727522800000000000e+07,1.251221895200000045e+00,0.000000000000000000e+00
9.727914800000000000e+07,1.295210122999999935e+00,0.000000000000000000e+00
9.728305600000000000e+07,1.373411536199999894e+00,0.000000000000000000e+00
9.728699200000000000e+07,1.476050853700000109e+00,0.000000000000000000e+00
9.729090000000000000e+07,1.549364566800000009e+00,0.000000000000000000e+00
9.729482000000000000e+07,1.573802566499999944e+00,0.000000000000000000e+00
9.729874000000000000e+07,1.598240470799999979e+00,0.000000000000000000e+00
9.730265200000000000e+07,1.647116279600000066e+00,0.000000000000000000e+00
9.730658400000000000e+07,1.710654973900000098e+00,0.000000000000000000e+00
9.731050000000000000e+07,1.754643201799999996e+00,0.000000000000000000e+00
9.731442000000000000e+07,1.754643201799999996e+00,0.000000000000000000e+00
9.731834000000000000e+07,1.764418363499999920e+00,0.000000000000000000e+00
9.732227200000000000e+07,1.808406638999999982e+00,0.000000000000000000e+00
9.732616800000000000e+07,1.862170123999999927e+00,0.000000000000000000e+00
9.733007200000000000e+07,1.896383190099999894e+00,0.000000000000000000e+00
9.733398800000000000e+07,1.881720447500000004e+00,0.000000000000000000e+00
9.733791200000000000e+07,1.857282543099999961e+00,0.000000000000000000e+00
9.734184000000000000e+07,1.867057704899999893e+00,0.000000000000000000e+00
9.734574800000000000e+07,1.886608028399999970e+00,0.000000000000000000e+00
9.734966800000000000e+07,1.876832866600000038e+00,0.000000000000000000e+00
9.735358000000000000e+07,1.823069476999999994e+00,0.000000000000000000e+00
9.735750000000000000e+07,1.759530782599999954e+00,0.000000000000000000e+00
9.736142400000000000e+07,1.730205297399999953e+00,0.000000000000000000e+00
9.736533200000000000e+07,1.735092878299999919e+00,0.000000000000000000e+00
9.736925200000000000e+07,1.695992231299999986e+00,0.000000000000000000e+00
9.737316800000000000e+07,1.622678375200000023e+00,0.000000000000000000e+00
9.737709200000000000e+07,1.529814243299999932e+00,0.000000000000000000e+00
9.738101200000000000e+07,1.461388111099999998e+00,0.000000000000000000e+00
9.738494000000000000e+07,1.432062530500000097e+00,0.000000000000000000e+00
9.738886000000000000e+07,1.407624626100000054e+00,0.000000000000000000e+00
9.739278000000000000e+07,1.344086050900000107e+00,0.000000000000000000e+00
9.739667600000000000e+07,1.265884637799999934e+00,0.000000000000000000e+00
9.740060400000000000e+07,1.212121248199999890e+00,0.000000000000000000e+00
9.740453200000000000e+07,1.197458505600000001e+00,0.000000000000000000e+00
9.740844400000000000e+07,1.177908062900000052e+00,0.000000000000000000e+00
9.741235600000000000e+07,1.119257092400000042e+00,0.000000000000000000e+00
9.741626400000000000e+07,1.036168098399999904e+00,0.000000000000000000e+00
9.742016400000000000e+07,9.628542900000000015e-01,0.000000000000000000e+00
9.742406800000000000e+07,9.286412239000000346e-01,0.000000000000000000e+00
9.742798800000000000e+07,9.042033194999999912e-01,0.000000000000000000e+00
9.743189200000000000e+07,8.406646728000000124e-01,0.000000000000000000e+00
9.743580400000000000e+07,7.575757503000000170e-01,0.000000000000000000e+00
9.743970800000000000e+07,6.940371512999999881e-01,0.000000000000000000e+00
9.744362800000000000e+07,6.793744086999999876e-01,0.000000000000000000e+00
9.744754000000000000e+07,6.793744086999999876e-01,0.000000000000000000e+00
9.745145200000000000e+07,6.549364089000000444e-01,0.000000000000000000e+00
9.745535600000000000e+07,6.060606001999999659e-01,0.000000000000000000e+00
9.745924000000000000e+07,5.767350673000000150e-01,0.000000000000000000e+00
9.746314000000000000e+07,6.011730194000000083e-01,0.000000000000000000e+00
9.746704400000000000e+07,6.451612472000000098e-01,0.000000000000000000e+00
9.747096400000000000e+07,6.842619894999999453e-01,0.000000000000000000e+00
9.747488400000000000e+07,6.891495704000000222e-01,0.000000000000000000e+00
9.747879600000000000e+07,7.184750556000000232e-01,0.000000000000000000e+00
9.748270000000000000e+07,8.064516067000000454e-01,0.000000000000000000e+00
9.748661200000000000e+07,8.846529960000000248e-01,0.000000000000000000e+00
9.749051600000000000e+07,9.335288046999999922e-01,0.000000000000000000e+00
9.749442800000000000e+07,9.530791281999999587e-01,0.000000000000000000e+00
9.749834000000000000e+07,9.481915472999999928e-01,0.000000000000000000e+00
9.750225600000000000e+07,9.726295471000000470e-01,0.000000000000000000e+00
9.750615600000000000e+07,9.921798706000000134e-01,0.000000000000000000e+00
9.751006000000000000e+07,9.726295471000000470e-01,0.000000000000000000e+00
9.751398000000000000e+07,8.846529960000000248e-01,0.000000000000000000e+00
9.751788400000000000e+07,7.869012831999999680e-01,0.000000000000000000e+00
9.752179600000000000e+07,7.086998938999999886e-01,0.000000000000000000e+00
9.752569200000000000e+07,6.549364089000000444e-01,0.000000000000000000e+00
9.752960400000000000e+07,5.913978099000000155e-01,0.000000000000000000e+00
9.753351600000000000e+07,4.887585638999999982e-01,0.000000000000000000e+00
9.753742800000000000e+07,3.567937373999999773e-01,0.000000000000000000e+00
9.754134800000000000e+07,2.639296053999999891e-01,0.000000000000000000e+00
9.754526000000000000e+07,2.003910063999999880e-01,0.000000000000000000e+00
9.754914800000000000e+07,1.417399786999999911e-01,0.000000000000000000e+00
9.755306000000000000e+07,9.286412230000000434e-02,0.000000000000000000e+00
9.755698000000000000e+07,5.376344200000000156e-02,0.000000000000000000e+00
9.756089200000000000e+07,3.421309940000000216e-02,0.000000000000000000e+00
9.756480400000000000e+07,1.466275589999999941e-02,0.000000000000000000e+00
9.756870800000000000e+07,2.443792809999999899e-02,0.000000000000000000e+00
9.757262800000000000e+07,4.887585100000000314e-03,0.000000000000000000e+00
9.757650000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
9.758032400000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
9.758417200000000000e+07,9.775170300000000229e-03,0.000000000000000000e+00
9.758806000000000000e+07,2.443792809999999899e-02,0.000000000000000000e+00
9.759198000000000000e+07,1.955034159999999993e-02,0.000000000000000000e+00
9.759590000000000000e+07,1.466275589999999941e-02,0.000000000000000000e+00
9.759981200000000000e+07,4.887585629999999931e-02,0.000000000000000000e+00
9.760372400000000000e+07,1.319648026999999946e-01,0.000000000000000000e+00
9.760762800000000000e+07,2.248289346000000022e-01,0.000000000000000000e+00
9.761154800000000000e+07,3.030303000999999830e-01,0.000000000000000000e+00
9.761544400000000000e+07,3.665689228999999827e-01,0.000000000000000000e+00
9.761936400000000000e+07,4.496578693000000126e-01,0.000000000000000000e+00
9.762327600000000000e+07,5.718474864000000490e-01,0.000000000000000000e+00
9.762717600000000000e+07,7.038123130000000227e-01,0.000000000000000000e+00
9.763107600000000000e+07,8.064516067000000454e-01,0.000000000000000000e+00
9.763498800000000000e+07,8.699902534000000243e-01,0.000000000000000000e+00
9.763890000000000000e+07,9.384163855999999582e-01,0.000000000000000000e+00
9.764281600000000000e+07,1.036168098399999904e+00,0.000000000000000000e+00
9.764672000000000000e+07,1.148582577700000051e+00,0.000000000000000000e+00
9.765064400000000000e+07,1.236559152599999933e+00,0.000000000000000000e+00
9.765457200000000000e+07,1.265884637799999934e+00,0.000000000000000000e+00
9.765849200000000000e+07,1.280547380400000046e+00,0.000000000000000000e+00
9.766240400000000000e+07,1.329423308299999995e+00,0.000000000000000000e+00
9.766632400000000000e+07,1.378299117000000074e+00,0.000000000000000000e+00
9.767024400000000000e+07,1.383186702699999993e+00,0.000000000000000000e+00
9.767414800000000000e+07,1.348973631800000073e+00,0.000000000000000000e+00
9.767806800000000000e+07,1.304985284800000089e+00,0.000000000000000000e+00
9.768198800000000000e+07,1.290322542099999970e+00,0.000000000000000000e+00
9.768590800000000000e+07,1.300097703899999901e+00,0.000000000000000000e+00
9.768981200000000000e+07,1.309872865600000047e+00,0.000000000000000000e+00
9.769372800000000000e+07,1.246334314300000079e+00,0.000000000000000000e+00
9.769764800000000000e+07,1.187683343800000069e+00,0.000000000000000000e+00
9.770156800000000000e+07,1.168132901099999899e+00,0.000000000000000000e+00
9.770548800000000000e+07,1.187683343800000069e+00,0.000000000000000000e+00
9.770941200000000000e+07,1.182795639000000065e+00,0.000000000000000000e+00
9.771332800000000000e+07,1.133919834999999932e+00,0.000000000000000000e+00
9.771724400000000000e+07,1.075268864599999930e+00,0.000000000000000000e+00
9.772114400000000000e+07,1.055718421899999981e+00,0.000000000000000000e+00
9.772505600000000000e+07,1.070381283699999964e+00,0.000000000000000000e+00
9.772897200000000000e+07,1.085044021599999908e+00,0.000000000000000000e+00
9.773287200000000000e+07,1.075268864599999930e+00,0.000000000000000000e+00
9.773678800000000000e+07,1.045943260100000050e+00,0.000000000000000000e+00
9.774069600000000000e+07,1.050830841000000015e+00,0.000000000000000000e+00
9.774460000000000000e+07,1.094819183300000054e+00,0.000000000000000000e+00
9.774852000000000000e+07,1.129032254199999974e+00,0.000000000000000000e+00
9.775244400000000000e+07,1.119257092400000042e+00,0.000000000000000000e+00
9.775636400000000000e+07,1.085044021599999908e+00,0.000000000000000000e+00
9.776027200000000000e+07,1.080156440699999942e+00,0.000000000000000000e+00
9.776416800000000000e+07,1.109481930699999896e+00,0.000000000000000000e+00
9.776807200000000000e+07,1.133919834999999932e+00,0.000000000000000000e+00
9.777199600000000000e+07,1.114369511600000084e+00,0.000000000000000000e+00
9.777592000000000000e+07,1.055718421899999981e+00,0.000000000000000000e+00
9.777984000000000000e+07,1.016617774900000049e+00,0.000000000000000000e+00
9.778375600000000000e+07,9.970674513999999711e-01,0.000000000000000000e+00
9.778766800000000000e+07,9.921798706000000134e-01,0.000000000000000000e+00
9.779158000000000000e+07,9.530791281999999587e-01,0.000000000000000000e+00
9.779550000000000000e+07,8.846529960000000248e-01,0.000000000000000000e+00
9.779941200000000000e+07,8.504399298999999468e-01,0.000000000000000000e+00
9.780331600000000000e+07,8.455523489999999809e-01,0.000000000000000000e+00
9.780721200000000000e+07,8.699902534000000243e-01,0.000000000000000000e+00
9.781112400000000000e+07,8.699902534000000243e-01,0.000000000000000000e+00
9.781502800000000000e+07,8.308895110999999778e-01,0.000000000000000000e+00
9.781894000000000000e+07,8.064516067000000454e-01,0.000000000000000000e+00
9.782284400000000000e+07,8.211143493000000460e-01,0.000000000000000000e+00
9.782675600000000000e+07,8.651026724999999473e-01,0.000000000000000000e+00
9.783066800000000000e+07,9.042033194999999912e-01,0.000000000000000000e+00
9.783457200000000000e+07,8.895405768999999907e-01,0.000000000000000000e+00
9.783847600000000000e+07,8.993157386000000253e-01,0.000000000000000000e+00
9.784239600000000000e+07,9.530791281999999587e-01,0.000000000000000000e+00
9.784630400000000000e+07,1.041055679300000092e+00,0.000000000000000000e+00
9.785020400000000000e+07,1.085044021599999908e+00,0.000000000000000000e+00
9.785411200000000000e+07,1.089931602400000088e+00,0.000000000000000000e+00
9.785802000000000000e+07,1.119257092400000042e+00,0.000000000000000000e+00
9.786194000000000000e+07,1.226783990800000002e+00,0.000000000000000000e+00
9.786586000000000000e+07,1.432062530500000097e+00,0.000000000000000000e+00
9.786977200000000000e+07,1.691104650400000020e+00,0.000000000000000000e+00
9.787368800000000000e+07,1.989247321999999984e+00,0.000000000000000000e+00
9.787760400000000000e+07,2.302052736199999838e+00,0.000000000000000000e+00
9.788152400000000000e+07,2.619745731300000102e+00,0.000000000000000000e+00
9.788545200000000000e+07,2.829911994899999783e+00,0.000000000000000000e+00
9.788937200000000000e+07,2.776148557600000011e+00,0.000000000000000000e+00
9.789329200000000000e+07,2.453567981700000011e+00,0.000000000000000000e+00
9.789721600000000000e+07,1.974584579400000095e+00,0.000000000000000000e+00
9.790113600000000000e+07,1.495601177199999965e+00,0.000000000000000000e+00
9.790505200000000000e+07,1.089931602400000088e+00,0.000000000000000000e+00
9.790896400000000000e+07,8.260019302000000119e-01,0.000000000000000000e+00
9.791286400000000000e+07,6.695992468999999447e-01,0.000000000000000000e+00
9.791677200000000000e+07,6.353860854999999752e-01,0.000000000000000000e+00
9.792068400000000000e+07,7.038123130000000227e-01,0.000000000000000000e+00
9.792458800000000000e+07,8.553275108000000237e-01,0.000000000000000000e+00
9.792849600000000000e+07,1.021505355800000014e+00,0.000000000000000000e+00
9.793240800000000000e+07,1.138807415899999897e+00,0.000000000000000000e+00
9.793632400000000000e+07,1.202346086499999966e+00,0.000000000000000000e+00
9.794022800000000000e+07,1.246334314300000079e+00,0.000000000000000000e+00
9.794414800000000000e+07,1.309872865600000047e+00,0.000000000000000000e+00
9.794806400000000000e+07,1.373411536199999894e+00,0.000000000000000000e+00
9.795198800000000000e+07,1.392961864399999916e+00,0.000000000000000000e+00
9.795591200000000000e+07,1.373411536199999894e+00,0.000000000000000000e+00
9.795983600000000000e+07,1.363636374399999962e+00,0.000000000000000000e+00
9.796376400000000000e+07,1.378299117000000074e+00,0.000000000000000000e+00
9.796768400000000000e+07,1.417399787899999986e+00,0.000000000000000000e+00
9.797161200000000000e+07,1.417399787899999986e+00,0.000000000000000000e+00
9.797554000000000000e+07,1.388074283499999950e+00,0.000000000000000000e+00
9.797946000000000000e+07,1.383186702699999993e+00,0.000000000000000000e+00
9.798337200000000000e+07,1.402737045200000088e+00,0.000000000000000000e+00
9.798729200000000000e+07,1.446725368400000100e+00,0.000000000000000000e+00
9.799121600000000000e+07,1.456500530200000032e+00,0.000000000000000000e+00
9.799512400000000000e+07,1.432062530500000097e+00,0.000000000000000000e+00
9.799903600000000000e+07,1.417399787899999986e+00,0.000000000000000000e+00
9.800296400000000000e+07,1.466275691899999956e+00,0.000000000000000000e+00
9.800688400000000000e+07,1.524926662399999966e+00,0.000000000000000000e+00
9.801081200000000000e+07,1.568914985599999978e+00,0.000000000000000000e+00
9.801474000000000000e+07,1.568914985599999978e+00,0.000000000000000000e+00
9.801866800000000000e+07,1.568914985599999978e+00,0.000000000000000000e+00
9.802259200000000000e+07,1.612903213500000099e+00,0.000000000000000000e+00
